date,product_id,brand,storage_variant,category,price,units_sold,revenue,stock,discount,views,clicks,add_to_cart,purchases,bounce_rate,flipkart_price,amazon_price,myntra_price,day_of_week,month,is_weekend
2024-01-11,M119,Tecno,64GB,Mobile,19375,18,348750,88,10,480,59,18,18,79.31,21092,21501,20406,3,1,0
2024-01-12,M100,Samsung,64GB,Mobile,19044,8,152352,59,5,95,34,13,8,58.35,19156,17472,20437,4,1,0
2024-01-12,M101,Samsung,128GB,Mobile,15494,35,542290,45,5,496,142,45,35,21.4,15532,15514,16409,4,1,0
2024-01-12,M102,Redmi,128GB,Mobile,16066,31,498046,57,0,578,143,48,31,61.31,16489,17418,17030,4,1,0
2024-01-12,M103,Redmi,64GB,Mobile,17154,34,583236,105,10,811,274,148,34,54.11,17256,16707,17296,4,1,0
2024-01-12,M104,Realme,128GB,Mobile,28077,13,365001,42,5,317,60,19,13,54.47,29170,29705,29380,4,1,0
2024-01-12,M105,Realme,64GB,Mobile,19707,12,236484,76,0,331,56,36,12,22.5,19216,19575,18908,4,1,0
2024-01-12,M106,iQOO,128GB,Mobile,19904,35,696640,120,0,988,371,184,35,22.58,19856,18516,19852,4,1,0
2024-01-12,M107,iQOO,256GB,Mobile,13439,4,53756,35,5,99,20,11,4,76.07,13025,12998,12932,4,1,0
2024-01-12,M108,OnePlus,128GB,Mobile,26725,9,240525,119,5,259,66,29,9,68.68,27491,29497,27451,4,1,0
2024-01-12,M109,OnePlus,256GB,Mobile,26085,1,26085,141,0,30,12,4,1,22.63,26997,23819,24674,4,1,0
2024-01-12,M110,Motorola,128GB,Mobile,27369,31,848439,90,5,602,202,117,31,36.89,29658,28348,27997,4,1,0
2024-01-12,M111,Motorola,128GB,Mobile,23211,4,92844,53,5,76,17,6,4,50.83,23648,21769,22521,4,1,0
2024-01-12,M112,Vivo,128GB,Mobile,17359,5,86795,44,5,65,23,4,5,57.84,16768,18097,17967,4,1,0
2024-01-12,M113,Vivo,64GB,Mobile,21973,37,813001,39,5,493,189,113,37,43.36,21354,21285,21395,4,1,0
2024-01-12,M114,Oppo,128GB,Mobile,11756,37,434972,49,0,1014,280,191,37,32.68,12033,12529,12673,4,1,0
2024-01-12,M115,Oppo,128GB,Mobile,19956,8,159648,61,0,152,36,19,8,78.82,19689,19238,21420,4,1,0
2024-01-12,M116,Poco,256GB,Mobile,26871,39,1047969,107,5,550,97,57,39,67.65,29007,24994,26324,4,1,0
2024-01-12,M117,Poco,128GB,Mobile,15655,29,453995,78,10,669,104,35,29,49.6,15014,14297,14749,4,1,0
2024-01-12,M118,Infinix,128GB,Mobile,23281,38,884678,140,5,886,114,62,38,61.96,25084,22077,21475,4,1,0
2024-01-12,M119,Tecno,64GB,Mobile,22848,40,913920,102,5,789,81,31,40,78.17,22093,20894,22571,4,1,0
2024-01-13,M100,Samsung,64GB,Mobile,10775,7,75425,124,10,174,23,16,7,45.2,11582,10135,10399,5,1,1
2024-01-13,M101,Samsung,128GB,Mobile,15127,17,257159,57,10,241,63,46,17,45.38,15425,15205,15557,5,1,1
2024-01-13,M102,Redmi,128GB,Mobile,12660,12,151920,60,0,234,24,13,12,46.93,13312,14080,12399,5,1,1
2024-01-13,M103,Redmi,64GB,Mobile,28087,1,28087,50,0,30,5,4,1,74.11,29479,29091,29160,5,1,1
2024-01-13,M104,Realme,128GB,Mobile,22216,39,866424,118,5,805,84,24,39,31.8,24076,24714,20522,5,1,1
2024-01-13,M105,Realme,64GB,Mobile,24128,15,361920,34,5,182,41,24,15,41.91,25312,23984,25056,5,1,1
2024-01-13,M106,iQOO,128GB,Mobile,17496,30,524880,66,10,372,84,28,30,60.85,18099,17284,18713,5,1,1
2024-01-13,M107,iQOO,256GB,Mobile,11098,17,188666,59,10,204,48,16,17,60.76,11330,11413,11925,5,1,1
2024-01-13,M108,OnePlus,128GB,Mobile,26393,13,343109,132,10,176,44,23,13,68.54,28781,27794,25766,5,1,1
2024-01-13,M109,OnePlus,256GB,Mobile,23930,15,358950,99,0,311,85,20,15,40.81,25145,23832,25001,5,1,1
2024-01-13,M110,Motorola,128GB,Mobile,14137,10,141370,135,5,212,28,16,10,27.74,13595,13381,13040,5,1,1
2024-01-13,M111,Motorola,128GB,Mobile,12339,20,246780,51,0,330,71,18,20,32.55,12550,12284,11924,5,1,1
2024-01-13,M112,Vivo,128GB,Mobile,26548,37,982276,135,10,974,264,130,37,46.54,27699,26531,27400,5,1,1
2024-01-13,M113,Vivo,64GB,Mobile,18484,30,554520,45,5,571,71,38,30,78.12,19518,17408,18675,5,1,1
2024-01-13,M114,Oppo,128GB,Mobile,17967,18,323406,81,10,367,63,18,18,60.8,18432,19907,17802,5,1,1
2024-01-13,M115,Oppo,128GB,Mobile,23759,29,689011,93,10,617,238,166,29,55.01,25816,24602,22932,5,1,1
2024-01-13,M116,Poco,256GB,Mobile,11371,28,318388,35,10,606,177,50,28,54.36,11338,11880,11882,5,1,1
2024-01-13,M117,Poco,128GB,Mobile,18504,2,37008,62,10,25,10,7,2,54.53,19341,17175,17305,5,1,1
2024-01-13,M118,Infinix,128GB,Mobile,12992,37,480704,116,0,777,188,132,37,76.2,12623,14103,13681,5,1,1
2024-01-13,M119,Tecno,64GB,Mobile,29238,18,526284,127,0,387,112,49,18,45.78,31348,32573,30324,5,1,1
2024-01-14,M100,Samsung,64GB,Mobile,28882,12,346584,127,0,219,36,24,12,34.1,28054,32069,28278,6,1,1
2024-01-14,M101,Samsung,128GB,Mobile,22875,29,663375,113,10,620,244,174,29,35.83,23686,21711,23420,6,1,1
2024-01-14,M102,Redmi,128GB,Mobile,19114,28,535192,104,0,751,176,105,28,77.29,20766,18086,19272,6,1,1
2024-01-14,M103,Redmi,64GB,Mobile,26112,23,600576,90,0,421,129,84,23,22.95,27971,24835,24489,6,1,1
2024-01-14,M104,Realme,128GB,Mobile,22211,7,155477,71,5,117,26,20,7,70.85,24082,24631,21967,6,1,1
2024-01-14,M105,Realme,64GB,Mobile,14505,32,464160,82,5,410,110,55,32,34.66,14663,15807,15386,6,1,1
2024-01-14,M106,iQOO,128GB,Mobile,17499,26,454974,150,10,266,38,25,26,31.14,17862,18360,18650,6,1,1
2024-01-14,M107,iQOO,256GB,Mobile,28025,6,168150,88,0,63,25,16,6,45.95,28361,28222,27970,6,1,1
2024-01-14,M108,OnePlus,128GB,Mobile,19290,8,154320,71,5,141,27,11,8,71.02,18649,21587,20237,6,1,1
2024-01-14,M109,OnePlus,256GB,Mobile,20919,1,20919,135,10,14,5,4,1,32.76,21693,22957,21895,6,1,1
2024-01-14,M110,Motorola,128GB,Mobile,26390,4,105560,82,5,57,11,6,4,79.9,25536,26619,28090,6,1,1
2024-01-14,M111,Motorola,128GB,Mobile,14531,40,581240,76,10,814,155,64,40,22.4,14084,14941,15492,6,1,1
2024-01-14,M112,Vivo,128GB,Mobile,23700,4,94800,86,10,111,19,8,4,34.4,24273,23008,23203,6,1,1
2024-01-14,M113,Vivo,64GB,Mobile,15836,9,142524,100,5,131,38,21,9,42.56,17235,15648,15029,6,1,1
2024-01-14,M114,Oppo,128GB,Mobile,18466,32,590912,142,5,927,187,70,32,29.92,18377,17473,19559,6,1,1
2024-01-14,M115,Oppo,128GB,Mobile,13978,39,545142,110,0,874,208,120,39,75.98,14796,13509,14642,6,1,1
2024-01-14,M116,Poco,256GB,Mobile,16056,20,321120,50,10,281,56,32,20,59.1,16548,17912,16598,6,1,1
2024-01-14,M117,Poco,128GB,Mobile,28049,27,757323,100,0,317,48,16,27,61.16,29763,30493,27806,6,1,1
2024-01-14,M118,Infinix,128GB,Mobile,13054,8,104432,137,0,85,26,8,8,35.08,13992,13074,13161,6,1,1
2024-01-14,M119,Tecno,64GB,Mobile,25120,10,251200,112,0,100,12,8,10,57.01,25169,22750,25803,6,1,1
2024-01-15,M100,Samsung,64GB,Mobile,18431,42,774102,67,30,653,259,95,42,50.98,18496,19400,18805,0,1,0
2024-01-15,M101,Samsung,128GB,Mobile,15167,40,606680,136,20,700,105,48,40,77.69,14562,16903,16004,0,1,0
2024-01-15,M102,Redmi,128GB,Mobile,22925,45,1031625,88,10,956,131,103,45,55.46,23596,23820,22114,0,1,0
2024-01-15,M103,Redmi,64GB,Mobile,11791,48,565968,54,20,632,218,45,48,67.98,11308,12514,12404,0,1,0
2024-01-15,M104,Realme,128GB,Mobile,18657,18,335826,142,30,427,126,66,18,71.72,19889,19263,17671,0,1,0
2024-01-15,M105,Realme,64GB,Mobile,9829,60,589740,128,20,1272,264,139,60,27.61,9789,9345,9997,0,1,0
2024-01-15,M106,iQOO,128GB,Mobile,18876,60,1132560,149,20,1396,168,89,60,39.42,18512,18606,20255,0,1,0
2024-01-15,M107,iQOO,256GB,Mobile,21309,10,213090,135,20,245,32,12,10,53.07,21159,21703,20958,0,1,0
2024-01-15,M108,OnePlus,128GB,Mobile,13487,63,849681,68,30,1082,171,37,63,20.23,14832,13498,12665,0,1,0
2024-01-15,M109,OnePlus,256GB,Mobile,20462,41,838942,114,30,812,282,128,41,79.08,21047,20248,20547,0,1,0
2024-01-15,M110,Motorola,128GB,Mobile,11895,40,475800,98,20,618,233,85,40,31.06,12620,12581,12170,0,1,0
2024-01-15,M111,Motorola,128GB,Mobile,17047,58,988726,100,20,1465,466,170,58,74.82,16951,17012,16469,0,1,0
2024-01-15,M112,Vivo,128GB,Mobile,22245,69,1534905,88,20,1699,399,198,69,48.01,22526,24779,23102,0,1,0
2024-01-15,M113,Vivo,64GB,Mobile,18489,25,462225,119,10,354,44,21,25,73.2,18604,17150,19660,0,1,0
2024-01-15,M114,Oppo,128GB,Mobile,22988,59,1356292,59,20,1626,520,121,59,77.3,24223,21914,23480,0,1,0
2024-01-15,M115,Oppo,128GB,Mobile,21114,57,1203498,70,10,1392,291,180,57,21.7,20382,21401,22138,0,1,0
2024-01-15,M116,Poco,256GB,Mobile,17848,61,1088728,146,30,1517,152,56,61,53.51,18347,17310,17835,0,1,0
2024-01-15,M117,Poco,128GB,Mobile,17993,60,1079580,114,20,707,130,74,60,67.85,19400,16672,17168,0,1,0
2024-01-15,M118,Infinix,128GB,Mobile,11987,14,167818,34,20,311,109,61,14,30.17,11990,12444,12705,0,1,0
2024-01-15,M119,Tecno,64GB,Mobile,18521,65,1203865,72,30,1681,575,270,65,28.12,18572,19365,18808,0,1,0
2024-01-16,M100,Samsung,64GB,Mobile,12623,34,429182,42,5,634,84,62,34,69.45,13197,11443,12542,1,1,0
2024-01-16,M101,Samsung,128GB,Mobile,24972,10,249720,122,0,263,86,67,10,62.48,26658,22810,26543,1,1,0
2024-01-16,M102,Redmi,128GB,Mobile,21090,5,105450,49,10,143,17,5,5,73.87,22066,22843,21531,1,1,0
2024-01-16,M103,Redmi,64GB,Mobile,24114,40,964560,73,5,676,71,55,40,72.11,24258,26841,22288,1,1,0
2024-01-16,M104,Realme,128GB,Mobile,20721,22,455862,40,10,462,139,91,22,30.02,19746,20859,19407,1,1,0
2024-01-16,M105,Realme,64GB,Mobile,26110,32,835520,70,5,784,185,54,32,42.28,28439,24098,25987,1,1,0
2024-01-16,M106,iQOO,128GB,Mobile,27728,5,138640,109,0,50,18,5,5,20.83,30340,28540,25990,1,1,0
2024-01-16,M107,iQOO,256GB,Mobile,15922,19,302518,117,10,210,52,35,19,31.45,15564,16523,15558,1,1,0
2024-01-16,M108,OnePlus,128GB,Mobile,15708,28,439824,41,10,800,249,140,28,58.06,15977,14576,14582,1,1,0
2024-01-16,M109,OnePlus,256GB,Mobile,11902,7,83314,120,10,173,67,29,7,76.75,11960,12775,12692,1,1,0
2024-01-16,M110,Motorola,128GB,Mobile,24538,20,490760,118,0,573,75,33,20,54.42,23909,26679,22985,1,1,0
2024-01-16,M111,Motorola,128GB,Mobile,10948,4,43792,71,0,74,17,12,4,49.14,11171,11381,10694,1,1,0
2024-01-16,M112,Vivo,128GB,Mobile,18632,28,521696,77,5,493,75,48,28,75.52,18596,20552,18344,1,1,0
2024-01-16,M113,Vivo,64GB,Mobile,14770,27,398790,97,0,766,267,200,27,70.32,16053,15760,15358,1,1,0
2024-01-16,M114,Oppo,128GB,Mobile,25689,12,308268,131,10,301,65,51,12,67.38,25236,24859,25710,1,1,0
2024-01-16,M115,Oppo,128GB,Mobile,15570,40,622800,40,0,663,219,172,40,45.63,15107,14540,14784,1,1,0
2024-01-16,M116,Poco,256GB,Mobile,20281,16,324496,117,10,461,126,65,16,20.85,19422,18577,20016,1,1,0
2024-01-16,M117,Poco,128GB,Mobile,23676,15,355140,48,10,294,105,47,15,28.58,25704,23422,23515,1,1,0
2024-01-16,M118,Infinix,128GB,Mobile,22599,30,677970,62,10,726,270,165,30,37.8,22743,21116,21014,1,1,0
2024-01-16,M119,Tecno,64GB,Mobile,16529,29,479341,31,10,420,58,25,29,78.52,17757,17372,17121,1,1,0
2024-01-17,M100,Samsung,64GB,Mobile,23982,35,839370,116,5,613,158,43,35,27.85,24630,23796,24453,2,1,0
2024-01-17,M101,Samsung,128GB,Mobile,15176,23,349048,86,0,310,122,94,23,55.14,15444,14432,14375,2,1,0
2024-01-17,M102,Redmi,128GB,Mobile,27790,28,778120,111,5,826,288,223,28,24.48,26540,28517,29974,2,1,0
2024-01-17,M103,Redmi,64GB,Mobile,17285,20,345700,138,5,253,67,52,20,37.3,18946,18350,16849,2,1,0
2024-01-17,M104,Realme,128GB,Mobile,15700,31,486700,139,5,657,123,56,31,20.98,16612,17549,14934,2,1,0
2024-01-17,M105,Realme,64GB,Mobile,13494,37,499278,78,0,1086,145,52,37,61.1,13182,13256,12416,2,1,0
2024-01-17,M106,iQOO,128GB,Mobile,19585,19,372115,67,10,413,135,47,19,28.25,20745,17806,20818,2,1,0
2024-01-17,M107,iQOO,256GB,Mobile,9646,18,173628,80,10,278,102,53,18,62.19,9725,10014,9913,2,1,0
2024-01-17,M108,OnePlus,128GB,Mobile,9238,4,36952,140,10,78,22,8,4,30.36,9840,8996,9298,2,1,0
2024-01-17,M109,OnePlus,256GB,Mobile,26883,19,510777,93,10,516,92,39,19,43.86,26560,28153,25276,2,1,0
2024-01-17,M110,Motorola,128GB,Mobile,15786,23,363078,132,10,466,175,124,23,49.5,15936,16222,15190,2,1,0
2024-01-17,M111,Motorola,128GB,Mobile,15458,40,618320,54,10,925,348,203,40,28.48,14925,16437,16200,2,1,0
2024-01-17,M112,Vivo,128GB,Mobile,16390,9,147510,126,10,122,25,19,9,51.55,17524,17193,15165,2,1,0
2024-01-17,M113,Vivo,64GB,Mobile,11864,3,35592,112,10,64,21,4,3,39.79,12284,11960,12332,2,1,0
2024-01-17,M114,Oppo,128GB,Mobile,19116,24,458784,34,5,519,125,33,24,43.28,19013,21189,18846,2,1,0
2024-01-17,M115,Oppo,128GB,Mobile,14306,19,271814,146,0,215,70,18,19,79.25,14116,13462,15076,2,1,0
2024-01-17,M116,Poco,256GB,Mobile,18634,12,223608,83,10,171,61,28,12,54.53,18037,20719,18533,2,1,0
2024-01-17,M117,Poco,128GB,Mobile,16579,35,580265,130,0,728,174,73,35,48.05,16059,16293,16818,2,1,0
2024-01-17,M118,Infinix,128GB,Mobile,19789,18,356202,94,10,474,184,147,18,78.11,19330,20320,18292,2,1,0
2024-01-17,M119,Tecno,64GB,Mobile,14621,31,453251,146,5,710,77,58,31,39.47,15036,14296,13639,2,1,0
2024-01-18,M100,Samsung,64GB,Mobile,17703,22,389466,141,10,439,156,110,22,36.16,17536,19035,17052,3,1,0
2024-01-18,M101,Samsung,128GB,Mobile,13084,10,130840,39,5,298,78,27,10,73.02,12779,11870,13768,3,1,0
2024-01-18,M102,Redmi,128GB,Mobile,15652,26,406952,122,10,507,50,37,26,57.25,16987,14833,16378,3,1,0
2024-01-18,M103,Redmi,64GB,Mobile,26848,26,698048,41,5,715,110,47,26,43.7,25687,26853,25423,3,1,0
2024-01-18,M104,Realme,128GB,Mobile,9933,8,79464,98,5,110,14,10,8,23.56,9650,9959,10120,3,1,0
2024-01-18,M105,Realme,64GB,Mobile,23656,17,402152,116,5,242,77,20,17,43.05,25841,25820,25217,3,1,0
2024-01-18,M106,iQOO,128GB,Mobile,27696,24,664704,135,5,307,30,9,24,45.12,28664,29397,27636,3,1,0
2024-01-18,M107,iQOO,256GB,Mobile,12195,31,378045,59,10,674,148,86,31,61.06,12121,12426,11995,3,1,0
2024-01-18,M108,OnePlus,128GB,Mobile,9738,36,350568,143,10,776,148,71,36,49.96,9370,10421,10492,3,1,0
2024-01-18,M109,OnePlus,256GB,Mobile,18673,5,93365,58,10,116,36,17,5,39.67,19674,18741,19767,3,1,0
2024-01-18,M110,Motorola,128GB,Mobile,22691,27,612657,68,10,637,189,82,27,25.99,23088,21487,22700,3,1,0
2024-01-18,M111,Motorola,128GB,Mobile,13823,3,41469,35,0,41,8,4,3,45.86,14946,12615,12946,3,1,0
2024-01-18,M112,Vivo,128GB,Mobile,18974,7,132818,44,5,71,7,1,7,43.18,20320,17214,18518,3,1,0
2024-01-18,M113,Vivo,64GB,Mobile,15923,25,398075,47,10,478,133,92,25,67.21,16767,16364,17056,3,1,0
2024-01-18,M114,Oppo,128GB,Mobile,23620,35,826700,115,5,774,283,191,35,71.35,24315,23150,25377,3,1,0
2024-01-18,M115,Oppo,128GB,Mobile,21359,10,213590,125,10,174,60,15,10,41.44,20765,21410,20796,3,1,0
2024-01-18,M116,Poco,256GB,Mobile,21234,32,679488,42,10,744,171,79,32,35.32,21031,22827,22259,3,1,0
2024-01-18,M117,Poco,128GB,Mobile,22204,24,532896,34,5,294,48,14,24,73.51,22417,21166,21092,3,1,0
2024-01-18,M118,Infinix,128GB,Mobile,16263,16,260208,86,5,314,64,16,16,66.19,16129,17074,16000,3,1,0
2024-01-18,M119,Tecno,64GB,Mobile,21884,24,525216,117,0,541,210,102,24,75.98,21611,19862,23089,3,1,0
2024-01-19,M100,Samsung,64GB,Mobile,25056,4,100224,75,10,40,6,2,4,32.1,27284,26480,24727,4,1,0
2024-01-19,M101,Samsung,128GB,Mobile,21893,8,175144,54,5,184,52,37,8,21.02,22098,23285,21279,4,1,0
2024-01-19,M102,Redmi,128GB,Mobile,24900,14,348600,114,0,259,65,43,14,72.04,24816,24968,23894,4,1,0
2024-01-19,M103,Redmi,64GB,Mobile,29567,22,650474,36,0,593,75,43,22,21.19,31009,30323,27465,4,1,0
2024-01-19,M104,Realme,128GB,Mobile,17981,37,665297,130,0,621,166,57,37,22.73,17407,19679,18471,4,1,0
2024-01-19,M105,Realme,64GB,Mobile,16724,36,602064,136,0,997,251,118,36,29.23,16081,16470,17605,4,1,0
2024-01-19,M106,iQOO,128GB,Mobile,15109,15,226635,57,10,258,90,59,15,44.67,16071,14634,15518,4,1,0
2024-01-19,M107,iQOO,256GB,Mobile,20766,39,809874,130,0,567,67,34,39,63.88,19954,19369,21133,4,1,0
2024-01-19,M108,OnePlus,128GB,Mobile,9587,10,95870,139,5,238,91,32,10,21.82,9722,10226,9815,4,1,0
2024-01-19,M109,OnePlus,256GB,Mobile,12833,12,153996,62,10,275,62,16,12,32.76,12897,12379,13011,4,1,0
2024-01-19,M110,Motorola,128GB,Mobile,12241,2,24482,140,10,57,5,4,2,58.28,11710,13161,11650,4,1,0
2024-01-19,M111,Motorola,128GB,Mobile,14318,16,229088,75,0,470,168,109,16,49.09,14600,12990,14588,4,1,0
2024-01-19,M112,Vivo,128GB,Mobile,27830,12,333960,32,5,336,106,83,12,28.1,28168,30708,25750,4,1,0
2024-01-19,M113,Vivo,64GB,Mobile,18695,27,504765,46,0,549,140,47,27,53.31,17790,18147,19528,4,1,0
2024-01-19,M114,Oppo,128GB,Mobile,27238,5,136190,125,0,64,12,7,5,43.35,29275,25938,27024,4,1,0
2024-01-19,M115,Oppo,128GB,Mobile,24324,24,583776,129,5,378,104,21,24,37.93,23789,25921,23923,4,1,0
2024-01-19,M116,Poco,256GB,Mobile,24135,29,699915,43,10,333,92,31,29,41.24,23900,23449,26030,4,1,0
2024-01-19,M117,Poco,128GB,Mobile,26509,3,79527,108,0,79,19,15,3,61.48,26763,25573,27611,4,1,0
2024-01-19,M118,Infinix,128GB,Mobile,25731,2,51462,88,5,39,11,2,2,54.38,27879,28095,24022,4,1,0
2024-01-19,M119,Tecno,64GB,Mobile,11393,26,296218,138,5,770,240,105,26,54.38,11837,12538,11065,4,1,0
2024-01-20,M100,Samsung,64GB,Mobile,21571,32,690272,43,10,339,76,52,32,69.7,21763,20530,22818,5,1,1
2024-01-20,M101,Samsung,128GB,Mobile,24534,6,147204,145,0,157,50,11,6,28.42,25785,24699,22851,5,1,1
2024-01-20,M102,Redmi,128GB,Mobile,18498,5,92490,48,10,105,10,3,5,63.03,17893,19961,18523,5,1,1
2024-01-20,M103,Redmi,64GB,Mobile,13428,38,510264,109,5,636,132,44,38,59.04,12986,13112,13882,5,1,1
2024-01-20,M104,Realme,128GB,Mobile,25171,25,629275,71,10,664,77,29,25,78.17,26485,23642,27053,5,1,1
2024-01-20,M105,Realme,64GB,Mobile,26617,30,798510,67,10,662,201,116,30,78.5,25594,27450,28508,5,1,1
2024-01-20,M106,iQOO,128GB,Mobile,23908,7,167356,85,10,105,31,22,7,36.82,25448,22204,25239,5,1,1
2024-01-20,M107,iQOO,256GB,Mobile,12374,36,445464,113,10,377,96,31,36,70.66,12018,12084,12465,5,1,1
2024-01-20,M108,OnePlus,128GB,Mobile,16192,15,242880,87,5,228,27,12,15,25.78,15554,16151,16944,5,1,1
2024-01-20,M109,OnePlus,256GB,Mobile,22381,30,671430,135,5,750,245,166,30,48.27,22868,24716,20900,5,1,1
2024-01-20,M110,Motorola,128GB,Mobile,21911,7,153377,123,5,206,47,23,7,41.75,22147,22996,20725,5,1,1
2024-01-20,M111,Motorola,128GB,Mobile,19228,17,326876,70,5,357,49,30,17,38.53,20198,20955,20548,5,1,1
2024-01-20,M112,Vivo,128GB,Mobile,22265,31,690215,117,0,835,313,170,31,64.27,23959,24437,22337,5,1,1
2024-01-20,M113,Vivo,64GB,Mobile,12199,6,73194,136,0,176,60,45,6,63.3,13167,11611,12068,5,1,1
2024-01-20,M114,Oppo,128GB,Mobile,12401,24,297624,42,5,343,34,22,24,51.32,12710,12687,11874,5,1,1
2024-01-20,M115,Oppo,128GB,Mobile,12836,36,462096,37,10,492,130,92,36,72.43,13470,11686,12221,5,1,1
2024-01-20,M116,Poco,256GB,Mobile,26984,8,215872,115,5,211,56,17,8,54.23,28928,25440,27032,5,1,1
2024-01-20,M117,Poco,128GB,Mobile,22287,28,624036,141,5,442,106,49,28,30.1,22484,23174,21758,5,1,1
2024-01-20,M118,Infinix,128GB,Mobile,11100,20,222000,106,5,419,44,31,20,58.57,11601,10435,10902,5,1,1
2024-01-20,M119,Tecno,64GB,Mobile,21522,33,710226,103,0,891,281,215,33,65.4,22132,21181,21582,5,1,1
2024-01-21,M100,Samsung,64GB,Mobile,16971,31,526101,114,0,479,164,85,31,70.32,17502,15356,17212,6,1,1
2024-01-21,M101,Samsung,128GB,Mobile,17348,36,624528,74,0,659,197,65,36,25.92,17565,16523,16030,6,1,1
2024-01-21,M102,Redmi,128GB,Mobile,22044,18,396792,127,0,407,64,12,18,43.04,21558,20533,23803,6,1,1
2024-01-21,M103,Redmi,64GB,Mobile,28812,28,806736,133,0,466,100,62,28,78.0,27429,27209,28393,6,1,1
2024-01-21,M104,Realme,128GB,Mobile,25542,36,919512,108,10,1057,149,76,36,25.54,27384,24566,27069,6,1,1
2024-01-21,M105,Realme,64GB,Mobile,9774,18,175932,148,10,451,68,42,18,52.45,10192,10001,9359,6,1,1
2024-01-21,M106,iQOO,128GB,Mobile,10948,20,218960,64,0,276,64,21,20,73.18,10765,11784,10536,6,1,1
2024-01-21,M107,iQOO,256GB,Mobile,20078,6,120468,30,5,165,39,17,6,53.79,21128,19023,19988,6,1,1
2024-01-21,M108,OnePlus,128GB,Mobile,13224,26,343824,114,10,684,227,50,26,76.01,13454,12415,13917,6,1,1
2024-01-21,M109,OnePlus,256GB,Mobile,12280,2,24560,124,0,29,5,2,2,47.61,12085,11525,11580,6,1,1
2024-01-21,M110,Motorola,128GB,Mobile,11705,14,163870,97,10,213,49,29,14,48.43,11835,12398,11711,6,1,1
2024-01-21,M111,Motorola,128GB,Mobile,21210,22,466620,88,5,450,173,108,22,21.62,21034,21751,20395,6,1,1
2024-01-21,M112,Vivo,128GB,Mobile,14399,21,302379,69,5,287,49,16,21,48.29,14756,14278,15265,6,1,1
2024-01-21,M113,Vivo,64GB,Mobile,25738,4,102952,40,10,113,14,2,4,62.51,26808,27291,26812,6,1,1
2024-01-21,M114,Oppo,128GB,Mobile,15098,40,603920,126,0,1181,337,147,40,69.44,16471,16016,15997,6,1,1
2024-01-21,M115,Oppo,128GB,Mobile,10467,18,188406,40,10,457,159,38,18,60.27,10745,9745,10147,6,1,1
2024-01-21,M116,Poco,256GB,Mobile,22067,32,706144,84,10,885,231,165,32,79.07,23211,20704,23537,6,1,1
2024-01-21,M117,Poco,128GB,Mobile,28397,18,511146,83,5,477,129,58,18,24.24,27341,31755,29891,6,1,1
2024-01-21,M118,Infinix,128GB,Mobile,15356,23,353188,44,10,635,176,88,23,49.78,15997,14174,16363,6,1,1
2024-01-21,M119,Tecno,64GB,Mobile,24087,38,915306,66,0,701,121,91,38,24.64,24387,22077,24091,6,1,1
2024-01-22,M100,Samsung,64GB,Mobile,23350,20,467000,115,10,478,185,116,20,61.13,24247,23615,24288,0,1,0
2024-01-22,M101,Samsung,128GB,Mobile,11488,39,448032,80,0,853,192,97,39,50.85,11947,11757,10683,0,1,0
2024-01-22,M102,Redmi,128GB,Mobile,11795,20,235900,56,0,380,112,30,20,39.22,11239,11154,11595,0,1,0
2024-01-22,M103,Redmi,64GB,Mobile,16921,17,287657,127,0,478,61,47,17,54.86,16524,15774,16294,0,1,0
2024-01-22,M104,Realme,128GB,Mobile,18509,1,18509,45,5,21,6,4,1,30.06,18422,20034,17578,0,1,0
2024-01-22,M105,Realme,64GB,Mobile,23668,12,284016,85,10,331,103,33,12,50.33,23760,22649,23250,0,1,0
2024-01-22,M106,iQOO,128GB,Mobile,13521,15,202815,98,5,431,156,83,15,32.32,13316,12567,13961,0,1,0
2024-01-22,M107,iQOO,256GB,Mobile,23752,23,546296,136,10,241,43,8,23,61.11,25079,22314,25255,0,1,0
2024-01-22,M108,OnePlus,128GB,Mobile,11742,3,35226,140,5,55,7,2,3,34.27,11334,11382,11457,0,1,0
2024-01-22,M109,OnePlus,256GB,Mobile,24294,5,121470,88,0,101,31,9,5,30.82,23611,22132,22724,0,1,0
2024-01-22,M110,Motorola,128GB,Mobile,18232,37,674584,84,10,1016,115,65,37,64.29,19011,18729,19040,0,1,0
2024-01-22,M111,Motorola,128GB,Mobile,20926,27,565002,111,10,372,56,44,27,58.61,20463,23125,20733,0,1,0
2024-01-22,M112,Vivo,128GB,Mobile,19486,2,38972,81,0,26,10,8,2,28.03,19568,17903,20000,0,1,0
2024-01-22,M113,Vivo,64GB,Mobile,20642,40,825680,132,0,427,167,33,40,74.92,20657,21767,21569,0,1,0
2024-01-22,M114,Oppo,128GB,Mobile,22568,24,541632,147,10,438,52,17,24,22.82,21671,20332,22203,0,1,0
2024-01-22,M115,Oppo,128GB,Mobile,12242,7,85694,138,5,103,24,19,7,66.76,13052,11815,12423,0,1,0
2024-01-22,M116,Poco,256GB,Mobile,17073,26,443898,105,5,407,89,52,26,56.4,17051,15764,16251,0,1,0
2024-01-22,M117,Poco,128GB,Mobile,27169,20,543380,80,0,318,59,28,20,74.32,27543,29313,25015,0,1,0
2024-01-22,M118,Infinix,128GB,Mobile,21125,11,232375,72,0,240,79,57,11,38.23,22399,20597,21004,0,1,0
