date,product_id,product_name,flipkart_price,amazon_price,myntra_price
2024-01-27,M118,Zero 5G 2023,23979,25424,24169
2024-01-27,M119,Spark 10,11366,11492,11418
2024-01-28,M100,Galaxy M14,20213,20592,20050
2024-01-28,M101,Galaxy A15,11358,10488,11552
2024-01-28,M102,Note 12,25356,25839,25152
2024-01-28,M103,12C,16407,15505,16285
2024-01-28,M104,Narzo 60,19644,20851,20941
2024-01-28,M105,C55,25040,22701,22449
2024-01-28,M106,Z7 5G,11231,11543,10579
2024-01-28,M107,Neo 7 Pro,20374,19157,20093
2024-01-28,M108,Nord CE 3 Lite,19239,20275,16821
2024-01-28,M109,Nord 3 5G,23958,25740,22376
2024-01-28,M110,G73 5G,14303,13442,14117
2024-01-28,M111,Edge 40 Neo,25218,22339,22742
2024-01-28,M112,T2 5G,27835,24397,26803
2024-01-28,M113,Y27,12072,12417,12732
2024-01-28,M114,A78,12382,10941,11127
2024-01-28,M115,Reno8 T,19616,18930,20210
2024-01-28,M116,X5 Pro,28279,24028,26176
2024-01-28,M117,M6 Pro,14935,14925,13797
2024-01-28,M118,Zero 5G 2023,20468,19080,20185
2024-01-28,M119,Spark 10,15756,15029,17126
2024-01-29,M100,Galaxy M14,10348,11139,10994
2024-01-29,M101,Galaxy A15,21889,20190,20941
2024-01-29,M102,Note 12,13774,14269,12375
2024-01-29,M103,12C,12362,10651,11964
2024-01-29,M104,Narzo 60,25624,27328,24052
2024-01-29,M105,C55,27611,26924,27230
2024-01-29,M106,Z7 5G,11310,11000,11463
2024-01-29,M107,Neo 7 Pro,22642,20146,19682
2024-01-29,M108,Nord CE 3 Lite,28584,30764,27128
2024-01-29,M109,Nord 3 5G,23225,20030,21553
2024-01-29,M110,G73 5G,13742,13703,12551
2024-01-29,M111,Edge 40 Neo,16049,14041,15019
2024-01-29,M112,T2 5G,19310,17818,19147
2024-01-29,M113,Y27,11693,12383,11480
2024-01-29,M114,A78,20778,19160,18932
2024-01-29,M115,Reno8 T,29280,26627,29364
2024-01-29,M116,X5 Pro,26253,24600,25953
2024-01-29,M117,M6 Pro,27751,30636,27183
2024-01-29,M118,Zero 5G 2023,12311,11798,11428
2024-01-29,M119,Spark 10,27347,29119,27077
2024-01-30,M100,Galaxy M14,26214,30098,26029
2024-01-30,M101,Galaxy A15,23536,22359,21993
2024-01-30,M102,Note 12,18349,17384,17516
2024-01-30,M103,12C,19008,17084,19243
2024-01-30,M104,Narzo 60,15407,15076,14972
2024-01-30,M105,C55,27000,22923,24677
2024-01-30,M106,Z7 5G,14832,13321,15078
2024-01-30,M107,Neo 7 Pro,22055,18754,20203
2024-01-30,M108,Nord CE 3 Lite,24732,26471,26046
2024-01-30,M109,Nord 3 5G,16693,18011,17436
2024-01-30,M110,G73 5G,26965,26114,22921
2024-01-30,M111,Edge 40 Neo,11780,12000,11812
2024-01-30,M112,T2 5G,22910,25083,22380
2024-01-30,M113,Y27,20454,19357,18749
2024-01-30,M114,A78,15632,15964,14966
2024-01-30,M115,Reno8 T,24393,22623,22742
2024-01-30,M116,X5 Pro,25848,26722,25776
2024-01-30,M117,M6 Pro,27723,26405,23672
2024-01-30,M118,Zero 5G 2023,26628,29795,25566
2024-01-30,M119,Spark 10,19542,20163,17247
2024-01-31,M100,Galaxy M14,18829,19204,17585
2024-01-31,M101,Galaxy A15,13912,14378,13214
2024-01-31,M102,Note 12,22691,22336,19683
2024-01-31,M103,12C,24884,24848,22939
2024-01-31,M104,Narzo 60,16841,14823,15204
2024-01-31,M105,C55,11746,12319,12549
2024-01-31,M106,Z7 5G,27703,27945,25971
2024-01-31,M107,Neo 7 Pro,15094,13883,13192
2024-01-31,M108,Nord CE 3 Lite,21297,21753,21337
2024-01-31,M109,Nord 3 5G,14856,14246,13588
2024-01-31,M110,G73 5G,20284,21054,20043
2024-01-31,M111,Edge 40 Neo,11764,10290,10499
2024-01-31,M112,T2 5G,24004,23821,22092
2024-01-31,M113,Y27,25574,24452,27491
2024-01-31,M114,A78,21422,21190,19996
2024-01-31,M115,Reno8 T,18214,18085,17471
2024-01-31,M116,X5 Pro,23700,23425,24324
2024-01-31,M117,M6 Pro,19694,20843,19830
2024-01-31,M118,Zero 5G 2023,19994,22790,20901
2024-01-31,M119,Spark 10,20922,23461,20208
2024-02-01,M100,Galaxy M14,28294,31366,29518
2024-02-01,M101,Galaxy A15,31594,27914,29713
2024-02-01,M102,Note 12,29845,29110,28002
2024-02-01,M103,12C,22652,23254,23192
2024-02-01,M104,Narzo 60,9784,10154,10006
2024-02-01,M105,C55,17204,17268,15021
2024-02-01,M106,Z7 5G,22541,26165,25551
2024-02-01,M107,Neo 7 Pro,22260,23186,22535
2024-02-01,M108,Nord CE 3 Lite,24097,24035,22184
2024-02-01,M109,Nord 3 5G,13021,14205,13052
2024-02-01,M110,G73 5G,18049,18552,17267
2024-02-01,M111,Edge 40 Neo,20501,22505,21878
2024-02-01,M112,T2 5G,28138,26162,28071
2024-02-01,M113,Y27,17664,15743,17393
2024-02-01,M114,A78,17478,16695,17481
2024-02-01,M115,Reno8 T,16005,17670,17154
2024-02-01,M116,X5 Pro,15777,16719,15183
2024-02-01,M117,M6 Pro,20067,17542,20870
2024-02-01,M118,Zero 5G 2023,17586,18949,16876
2024-02-01,M119,Spark 10,25295,27485,24850
2024-02-02,M100,Galaxy M14,22678,19434,20116
2024-02-02,M101,Galaxy A15,18580,18031,16565
2024-02-02,M102,Note 12,22072,23878,21433
2024-02-02,M103,12C,17071,18936,16074
2024-02-02,M104,Narzo 60,16692,15504,15787
2024-02-02,M105,C55,15431,14408,15488
2024-02-02,M106,Z7 5G,18701,16886,18416
2024-02-02,M107,Neo 7 Pro,16742,14633,14660
2024-02-02,M108,Nord CE 3 Lite,12719,12569,12683
2024-02-02,M109,Nord 3 5G,12462,11078,11321
2024-02-02,M110,G73 5G,9086,8559,9669
2024-02-02,M111,Edge 40 Neo,20623,20582,22311
2024-02-02,M112,T2 5G,23129,21671,23532
2024-02-02,M113,Y27,19596,19253,19030
2024-02-02,M114,A78,11333,11958,11024
2024-02-02,M115,Reno8 T,27017,24081,25170
2024-02-02,M116,X5 Pro,15509,15867,14480
2024-02-02,M117,M6 Pro,10572,11322,10627
2024-02-02,M118,Zero 5G 2023,15766,15471,14326
2024-02-02,M119,Spark 10,10995,11220,11326
2024-02-03,M100,Galaxy M14,31431,32162,29031
2024-02-03,M101,Galaxy A15,18588,17701,18380
2024-02-03,M102,Note 12,26634,28406,27866
2024-02-03,M103,12C,25586,25910,26802
2024-02-03,M104,Narzo 60,12986,13126,13469
2024-02-03,M105,C55,16557,16974,17546
2024-02-03,M106,Z7 5G,21815,18223,19877
2024-02-03,M107,Neo 7 Pro,15017,14569,15135
2024-02-03,M108,Nord CE 3 Lite,23333,19767,21176
2024-02-03,M109,Nord 3 5G,21781,20171,19611
2024-02-03,M110,G73 5G,15258,13500,13882
2024-02-03,M111,Edge 40 Neo,9229,10604,9594
2024-02-03,M112,T2 5G,23562,24208,23845
2024-02-03,M113,Y27,25050,27760,24280
2024-02-03,M114,A78,17824,17573,16464
2024-02-03,M115,Reno8 T,10300,12016,10639
2024-02-03,M116,X5 Pro,20576,21498,21107
2024-02-03,M117,M6 Pro,18637,16480,17577
2024-02-03,M118,Zero 5G 2023,20088,21184,19299
2024-02-03,M119,Spark 10,14733,14183,12920
2024-02-04,M100,Galaxy M14,29656,26504,27604
2024-02-04,M101,Galaxy A15,22118,24452,24032
2024-02-04,M102,Note 12,16853,15293,17123
2024-02-04,M103,12C,12077,10938,11997
2024-02-04,M104,Narzo 60,23970,23894,20575
2024-02-04,M105,C55,14002,13040,14674
2024-02-04,M106,Z7 5G,25617,28998,26611
2024-02-04,M107,Neo 7 Pro,14753,16217,15220
2024-02-04,M108,Nord CE 3 Lite,24411,22555,25155
2024-02-04,M109,Nord 3 5G,30200,26564,28774
2024-02-04,M110,G73 5G,25434,23438,26505
2024-02-04,M111,Edge 40 Neo,25399,27960,27474
2024-02-04,M112,T2 5G,10530,10808,10976
2024-02-04,M113,Y27,10539,10563,10344
2024-02-04,M114,A78,16075,16436,15261
2024-02-04,M115,Reno8 T,22736,25130,24220
2024-02-04,M116,X5 Pro,29029,28619,27020
2024-02-04,M117,M6 Pro,24704,26930,26088
2024-02-04,M118,Zero 5G 2023,15869,14761,14643
2024-02-04,M119,Spark 10,22297,19346,19767
2024-02-05,M100,Galaxy M14,23426,23779,22157
2024-02-05,M101,Galaxy A15,13759,11977,12480
2024-02-05,M102,Note 12,14457,13227,13717
2024-02-05,M103,12C,26066,27859,28282
2024-02-05,M104,Narzo 60,11017,9221,10387
2024-02-05,M105,C55,26243,29594,25695
2024-02-05,M106,Z7 5G,18625,18221,16408
2024-02-05,M107,Neo 7 Pro,15018,15731,15387
2024-02-05,M108,Nord CE 3 Lite,9543,10807,9729
2024-02-05,M109,Nord 3 5G,10760,11256,10020
2024-02-05,M110,G73 5G,13012,13391,11702
2024-02-05,M111,Edge 40 Neo,28234,24950,24568
2024-02-05,M112,T2 5G,16135,14654,16240
2024-02-05,M113,Y27,24240,22426,24436
2024-02-05,M114,A78,12225,13078,11672
2024-02-05,M115,Reno8 T,15757,14440,15816
2024-02-05,M116,X5 Pro,26456,25283,24091
2024-02-05,M117,M6 Pro,16974,15629,18202
2024-02-05,M118,Zero 5G 2023,26216,24658,25802
2024-02-05,M119,Spark 10,19119,18987,18912
2024-02-06,M100,Galaxy M14,13460,15352,14034
2024-02-06,M101,Galaxy A15,28614,29991,27477
2024-02-06,M102,Note 12,19317,22034,19922
2024-02-06,M103,12C,25392,23218,22537
2024-02-06,M104,Narzo 60,14157,14138,13500
2024-02-06,M105,C55,17712,15816,17471
2024-02-06,M106,Z7 5G,24687,27349,24419
2024-02-06,M107,Neo 7 Pro,22697,20840,22405
2024-02-06,M108,Nord CE 3 Lite,23425,21254,22592
2024-02-06,M109,Nord 3 5G,17975,18552,19096
2024-02-06,M110,G73 5G,21487,20608,22510
2024-02-06,M111,Edge 40 Neo,11640,11997,10905
2024-02-06,M112,T2 5G,31271,32614,30222
2024-02-06,M113,Y27,14769,13159,14603
2024-02-06,M114,A78,15876,16148,15005
2024-02-06,M115,Reno8 T,19444,18928,20936
2024-02-06,M116,X5 Pro,13065,11287,12706
2024-02-06,M117,M6 Pro,17449,15837,16377
2024-02-06,M118,Zero 5G 2023,24528,23648,22386
2024-02-06,M119,Spark 10,19540,17307,17610
2024-02-07,M100,Galaxy M14,20459,19500,20173
2024-02-07,M101,Galaxy A15,26613,25285,24258
2024-02-07,M102,Note 12,24205,26299,24866
2024-02-07,M103,12C,20834,22141,20173
2024-02-07,M104,Narzo 60,29316,28550,29372
2024-02-07,M105,C55,10251,9009,10101
2024-02-07,M106,Z7 5G,25121,27966,26865
2024-02-07,M107,Neo 7 Pro,15829,13782,15523
2024-02-07,M108,Nord CE 3 Lite,19898,20284,19637
2024-02-07,M109,Nord 3 5G,24916,22185,22592
2024-02-07,M110,G73 5G,17333,16400,16337
2024-02-07,M111,Edge 40 Neo,27253,22658,24960
2024-02-07,M112,T2 5G,16537,14327,15520
2024-02-07,M113,Y27,26593,26842,24919
2024-02-07,M114,A78,11394,10803,11268
2024-02-07,M115,Reno8 T,12132,12576,12005
2024-02-07,M116,X5 Pro,17210,19489,16662
2024-02-07,M117,M6 Pro,9862,10418,9708
2024-02-07,M118,Zero 5G 2023,24049,21498,22296
2024-02-07,M119,Spark 10,24384,24587,24593
2024-02-08,M100,Galaxy M14,8889,9267,9600
2024-02-08,M101,Galaxy A15,11081,9573,11020
2024-02-08,M102,Note 12,27169,26299,27446
2024-02-08,M103,12C,15162,15302,14962
2024-02-08,M104,Narzo 60,29372,30394,27579
2024-02-08,M105,C55,24650,27750,26433
2024-02-08,M106,Z7 5G,18296,16682,17179
2024-02-08,M107,Neo 7 Pro,21354,20137,20807
2024-02-08,M108,Nord CE 3 Lite,17688,17253,17710
2024-02-08,M109,Nord 3 5G,10855,11456,10323
2024-02-08,M110,G73 5G,20609,21103,19188
2024-02-08,M111,Edge 40 Neo,8862,10364,9882
2024-02-08,M112,T2 5G,26963,26627,24951
2024-02-08,M113,Y27,27844,30127,29176
2024-02-08,M114,A78,11675,10813,12162
2024-02-08,M115,Reno8 T,24983,23114,24304
2024-02-08,M116,X5 Pro,18373,15719,17622
2024-02-08,M117,M6 Pro,15086,14092,16183
2024-02-08,M118,Zero 5G 2023,30794,30275,29483
2024-02-08,M119,Spark 10,13082,11761,11097
2024-02-09,M100,Galaxy M14,16216,16080,16435
2024-02-09,M101,Galaxy A15,26657,23946,24797
2024-02-09,M102,Note 12,10925,10511,10424
2024-02-09,M103,12C,12652,12281,11632
2024-02-09,M104,Narzo 60,12551,12339,12183
2024-02-09,M105,C55,27534,26175,28376
2024-02-09,M106,Z7 5G,9551,10397,10486
2024-02-09,M107,Neo 7 Pro,26073,27099,24408
2024-02-09,M108,Nord CE 3 Lite,20887,20260,21543
2024-02-09,M109,Nord 3 5G,23156,23610,24192
2024-02-09,M110,G73 5G,21115,19122,19961
2024-02-09,M111,Edge 40 Neo,12932,11066,12680
2024-02-09,M112,T2 5G,13451,14997,14482
2024-02-09,M113,Y27,21567,20940,23255
2024-02-09,M114,A78,19812,20274,18909
2024-02-09,M115,Reno8 T,13385,13383,12594
2024-02-09,M116,X5 Pro,24860,20901,22876
2024-02-09,M117,M6 Pro,27182,24622,23926
2024-02-09,M118,Zero 5G 2023,11873,13322,12115
2024-02-09,M119,Spark 10,27544,27378,28482
2024-02-10,M100,Galaxy M14,24251,21981,23973
2024-02-10,M101,Galaxy A15,22597,21960,23410
2024-02-10,M102,Note 12,16230,15642,15041
2024-02-10,M103,12C,22337,21800,21817
2024-02-10,M104,Narzo 60,19920,19109,18905
2024-02-10,M105,C55,12676,11911,11839
2024-02-10,M106,Z7 5G,24409,24747,23007
2024-02-10,M107,Neo 7 Pro,22488,19807,22337
2024-02-10,M108,Nord CE 3 Lite,24125,24159,22318
2024-02-10,M109,Nord 3 5G,24643,25780,23898
2024-02-10,M110,G73 5G,9859,10039,10405
2024-02-10,M111,Edge 40 Neo,21347,21664,21718
2024-02-10,M112,T2 5G,22201,21838,23432
2024-02-10,M113,Y27,20024,21098,19568
2024-02-10,M114,A78,26847,23319,23050
2024-02-10,M115,Reno8 T,19212,18192,18866
2024-02-10,M116,X5 Pro,30728,31037,29870
2024-02-10,M117,M6 Pro,19641,19117,17568
2024-02-10,M118,Zero 5G 2023,27470,27432,26824
2024-02-10,M119,Spark 10,14082,15596,14202
2024-02-11,M100,Galaxy M14,9517,9770,10440
2024-02-11,M101,Galaxy A15,24071,22592,24344
2024-02-11,M102,Note 12,20167,22085,22264
2024-02-11,M103,12C,19632,18959,21252
2024-02-11,M104,Narzo 60,23591,23715,22872
2024-02-11,M105,C55,28771,28122,26881
2024-02-11,M106,Z7 5G,24905,22811,22780
2024-02-11,M107,Neo 7 Pro,27847,28272,29895
2024-02-11,M108,Nord CE 3 Lite,25304,24296,26536
2024-02-11,M109,Nord 3 5G,14722,14572,14603
2024-02-11,M110,G73 5G,15179,13001,12987
2024-02-11,M111,Edge 40 Neo,26647,27555,26719
2024-02-11,M112,T2 5G,19928,18275,18428
2024-02-11,M113,Y27,12927,13428,12697
2024-02-11,M114,A78,25595,24626,25115
2024-02-11,M115,Reno8 T,15789,15182,15329
2024-02-11,M116,X5 Pro,24765,23481,21499
2024-02-11,M117,M6 Pro,13738,15326,14670
2024-02-11,M118,Zero 5G 2023,12565,11856,13043
2024-02-11,M119,Spark 10,12568,11698,12736
2024-02-12,M100,Galaxy M14,19943,20059,20690
2024-02-12,M101,Galaxy A15,25744,27736,24467
2024-02-12,M102,Note 12,12444,13152,12963
2024-02-12,M103,12C,21785,20406,20860
2024-02-12,M104,Narzo 60,13640,14904,14589
2024-02-12,M105,C55,12850,11581,11815
2024-02-12,M106,Z7 5G,16055,15270,16520
2024-02-12,M107,Neo 7 Pro,15437,15741,15331
2024-02-12,M108,Nord CE 3 Lite,26194,23074,26107
2024-02-12,M109,Nord 3 5G,17077,15233,15726
2024-02-12,M110,G73 5G,22576,22147,21960
2024-02-12,M111,Edge 40 Neo,16401,16331,16053
2024-02-12,M112,T2 5G,24213,21320,21847
2024-02-12,M113,Y27,16309,17250,16507
2024-02-12,M114,A78,31474,26782,27230
2024-02-12,M115,Reno8 T,16645,14349,15308
2024-02-12,M116,X5 Pro,26784,27675,24719
2024-02-12,M117,M6 Pro,25544,22527,23172
2024-02-12,M118,Zero 5G 2023,22050,20974,20470
2024-02-12,M119,Spark 10,13998,12264,13609
2024-02-13,M100,Galaxy M14,15488,13579,14365
2024-02-13,M101,Galaxy A15,28647,26645,28793
2024-02-13,M102,Note 12,21020,21867,19794
2024-02-13,M103,12C,14833,14093,12914
2024-02-13,M104,Narzo 60,27689,26020,25372
2024-02-13,M105,C55,13541,12065,12867
2024-02-13,M106,Z7 5G,16475,13942,14319
2024-02-13,M107,Neo 7 Pro,14534,12860,13602
2024-02-13,M108,Nord CE 3 Lite,21332,20735,19360
2024-02-13,M109,Nord 3 5G,22489,20644,23603
2024-02-13,M110,G73 5G,9634,9656,9546
2024-02-13,M111,Edge 40 Neo,20742,18701,21892
2024-02-13,M112,T2 5G,20072,20747,20765
2024-02-13,M113,Y27,24029,23402,22615
2024-02-13,M114,A78,29605,31517,28410
2024-02-13,M115,Reno8 T,20479,19976,20690
2024-02-13,M116,X5 Pro,26698,27298,27469
2024-02-13,M117,M6 Pro,27267,26202,26921
2024-02-13,M118,Zero 5G 2023,25334,23103,24760
2024-02-13,M119,Spark 10,14087,14407,12233
2024-02-14,M100,Galaxy M14,20587,18175,18736
2024-02-14,M101,Galaxy A15,22258,24571,21925
2024-02-14,M102,Note 12,11659,12999,11237
2024-02-14,M103,12C,20532,20045,18273
2024-02-14,M104,Narzo 60,23148,23780,22176
2024-02-14,M105,C55,17016,17475,17003
2024-02-14,M106,Z7 5G,18444,17563,20213
2024-02-14,M107,Neo 7 Pro,14602,14207,14855
2024-02-14,M108,Nord CE 3 Lite,17644,15693,18112
2024-02-14,M109,Nord 3 5G,27015,25330,27523
2024-02-14,M110,G73 5G,15776,14358,15488
2024-02-14,M111,Edge 40 Neo,18506,16853,17184
2024-02-14,M112,T2 5G,14061,13056,12264
2024-02-14,M113,Y27,11407,12454,12164
2024-02-14,M114,A78,13745,14128,13717
2024-02-14,M115,Reno8 T,17926,17987,17314
2024-02-14,M116,X5 Pro,12846,14575,13067
2024-02-14,M117,M6 Pro,24593,21414,22122
2024-02-14,M118,Zero 5G 2023,13389,13190,11654
2024-02-14,M119,Spark 10,21227,22111,20618
2024-02-15,M100,Galaxy M14,29765,30280,29478
2024-02-15,M101,Galaxy A15,22330,22029,23425
2024-02-15,M102,Note 12,11855,11588,10509
2024-02-15,M103,12C,25607,25336,23538
2024-02-15,M104,Narzo 60,20864,18716,21075
2024-02-15,M105,C55,29079,29890,29087
2024-02-15,M106,Z7 5G,19256,18188,17859
2024-02-15,M107,Neo 7 Pro,12382,12783,12290
2024-02-15,M108,Nord CE 3 Lite,10069,10978,10179
2024-02-15,M109,Nord 3 5G,24691,23528,23184
2024-02-15,M110,G73 5G,16340,13696,14794
2024-02-15,M111,Edge 40 Neo,19263,19565,19392
2024-02-15,M112,T2 5G,12729,12040,11508
2024-02-15,M113,Y27,13139,11112,12532
2024-02-15,M114,A78,11773,11666,10719
2024-02-15,M115,Reno8 T,16410,15127,16377
2024-02-15,M116,X5 Pro,13793,12559,13832
2024-02-15,M117,M6 Pro,12801,13992,11670
2024-02-15,M118,Zero 5G 2023,25015,26368,22476
2024-02-15,M119,Spark 10,9889,8802,9277
2024-02-16,M100,Galaxy M14,22789,23520,23122
2024-02-16,M101,Galaxy A15,12895,13661,12176
2024-02-16,M102,Note 12,13330,13882,13245
2024-02-16,M103,12C,21088,19780,20011
2024-02-16,M104,Narzo 60,15623,14773,13818
2024-02-16,M105,C55,9804,10200,9444
2024-02-16,M106,Z7 5G,24293,21174,24196
2024-02-16,M107,Neo 7 Pro,14147,13993,13456
2024-02-16,M108,Nord CE 3 Lite,17488,16926,16449
2024-02-16,M109,Nord 3 5G,16000,15972,14652
2024-02-16,M110,G73 5G,19610,21514,21822
2024-02-16,M111,Edge 40 Neo,17701,17918,17023
2024-02-16,M112,T2 5G,17464,18010,17003
2024-02-16,M113,Y27,27983,30318,26626
2024-02-16,M114,A78,20470,20272,19578
2024-02-16,M115,Reno8 T,27119,27988,28510
2024-02-16,M116,X5 Pro,18411,17397,16602
2024-02-16,M117,M6 Pro,27224,25715,23799
2024-02-16,M118,Zero 5G 2023,25770,22188,22910
2024-02-16,M119,Spark 10,27920,28458,27932
2024-02-17,M100,Galaxy M14,14185,12708,13250
2024-02-17,M101,Galaxy A15,22203,24813,20865
2024-02-17,M102,Note 12,24194,23712,26641
2024-02-17,M103,12C,10863,9739,10106
2024-02-17,M104,Narzo 60,11470,11039,11930
2024-02-17,M105,C55,25948,25269,24905
2024-02-17,M106,Z7 5G,11486,12335,10591
2024-02-17,M107,Neo 7 Pro,15075,14006,13616
2024-02-17,M108,Nord CE 3 Lite,11836,10359,10988
2024-02-17,M109,Nord 3 5G,13731,14584,12729
2024-02-17,M110,G73 5G,28756,24576,26564
2024-02-17,M111,Edge 40 Neo,19878,17485,18604
2024-02-17,M112,T2 5G,11679,11997,11955
2024-02-17,M113,Y27,12482,13438,13571
2024-02-17,M114,A78,10909,11891,11702
2024-02-17,M115,Reno8 T,14311,14331,12888
2024-02-17,M116,X5 Pro,11346,10374,10922
2024-02-17,M117,M6 Pro,26442,26012,26179
2024-02-17,M118,Zero 5G 2023,15030,15229,13759
2024-02-17,M119,Spark 10,13724,15024,14070
2024-02-18,M100,Galaxy M14,17577,17100,17559
2024-02-18,M101,Galaxy A15,26560,28960,24363
2024-02-18,M102,Note 12,22701,22998,21142
2024-02-18,M103,12C,23774,22244,23009
2024-02-18,M104,Narzo 60,15676,13223,13281
2024-02-18,M105,C55,26182,26806,26553
2024-02-18,M106,Z7 5G,15992,15172,14480
2024-02-18,M107,Neo 7 Pro,12053,10437,11467
2024-02-18,M108,Nord CE 3 Lite,23455,25117,24916
2024-02-18,M109,Nord 3 5G,16018,16873,14775
2024-02-18,M110,G73 5G,15685,15179,16558
2024-02-18,M111,Edge 40 Neo,19473,18555,19314
2024-02-18,M112,T2 5G,25952,24936,25198
2024-02-18,M113,Y27,11149,10938,11050
2024-02-18,M114,A78,11569,10242,10745
2024-02-18,M115,Reno8 T,19645,19974,19585
2024-02-18,M116,X5 Pro,25547,24607,27764
2024-02-18,M117,M6 Pro,15246,17519,14679
2024-02-18,M118,Zero 5G 2023,18536,17393,15871
2024-02-18,M119,Spark 10,26344,24677,25197
2024-02-19,M100,Galaxy M14,18720,16249,17691
2024-02-19,M101,Galaxy A15,23892,24268,24939
2024-02-19,M102,Note 12,20684,17461,20692
2024-02-19,M103,12C,20814,20286,19572
2024-02-19,M104,Narzo 60,21491,21500,19836
2024-02-19,M105,C55,18188,17300,17572
2024-02-19,M106,Z7 5G,13256,13525,12685
2024-02-19,M107,Neo 7 Pro,11097,12734,11602
2024-02-19,M108,Nord CE 3 Lite,21168,22003,19898
2024-02-19,M109,Nord 3 5G,22899,20804,23953
2024-02-19,M110,G73 5G,12085,12890,11166
2024-02-19,M111,Edge 40 Neo,11194,12190,11720
2024-02-19,M112,T2 5G,22683,21162,20206
2024-02-19,M113,Y27,18087,17846,19288
2024-02-19,M114,A78,22341,18907,20648
2024-02-19,M115,Reno8 T,21236,18065,18858
2024-02-19,M116,X5 Pro,13317,12945,11551
2024-02-19,M117,M6 Pro,14306,15041,13825
2024-02-19,M118,Zero 5G 2023,25740,21154,24922
2024-02-19,M119,Spark 10,12486,13979,12863
2024-02-20,M100,Galaxy M14,22877,22326,25319
2024-02-20,M101,Galaxy A15,13607,12889,13846
2024-02-20,M102,Note 12,29711,30087,29758
2024-02-20,M103,12C,14395,15617,14133
2024-02-20,M104,Narzo 60,19551,18590,19223
2024-02-20,M105,C55,18443,20239,17689
2024-02-20,M106,Z7 5G,10312,11212,10325
2024-02-20,M107,Neo 7 Pro,25745,26945,26681
2024-02-20,M108,Nord CE 3 Lite,12347,12620,11784
2024-02-20,M109,Nord 3 5G,14350,14085,12885
2024-02-20,M110,G73 5G,15522,14787,13240
2024-02-20,M111,Edge 40 Neo,21477,19294,19760
2024-02-20,M112,T2 5G,24986,26886,25697
2024-02-20,M113,Y27,10807,10701,11291
2024-02-20,M114,A78,13881,13981,14522
2024-02-20,M115,Reno8 T,15304,14798,14796
2024-02-20,M116,X5 Pro,12729,11293,11864
2024-02-20,M117,M6 Pro,20913,24293,20175
2024-02-20,M118,Zero 5G 2023,11133,10504,11223
2024-02-20,M119,Spark 10,14798,16655,14467
2024-02-21,M100,Galaxy M14,17852,19552,17540
2024-02-21,M101,Galaxy A15,10274,9602,9707
2024-02-21,M102,Note 12,16426,16294,16811
2024-02-21,M103,12C,20466,22235,22504
2024-02-21,M104,Narzo 60,12444,11934,11749
2024-02-21,M105,C55,24207,25261,22642
2024-02-21,M106,Z7 5G,17595,16586,17259
2024-02-21,M107,Neo 7 Pro,10768,9420,10564
2024-02-21,M108,Nord CE 3 Lite,22591,23216,22692
2024-02-21,M109,Nord 3 5G,20947,18313,19860
2024-02-21,M110,G73 5G,22554,20038,22836
2024-02-21,M111,Edge 40 Neo,19604,19681,17783
2024-02-21,M112,T2 5G,19478,18574,19598
2024-02-21,M113,Y27,27204,24462,26934
2024-02-21,M114,A78,18649,16466,16499
2024-02-21,M115,Reno8 T,16921,16744,16533
2024-02-21,M116,X5 Pro,16671,17207,14959
2024-02-21,M117,M6 Pro,23461,20420,23321
2024-02-21,M118,Zero 5G 2023,27268,31165,26318
2024-02-21,M119,Spark 10,29011,31549,28598
2024-02-22,M100,Galaxy M14,25397,25142,25399
2024-02-22,M101,Galaxy A15,16454,17154,16032
2024-02-22,M102,Note 12,15391,16638,15598
2024-02-22,M103,12C,12697,12662,12163
2024-02-22,M104,Narzo 60,9543,10529,9048
2024-02-22,M105,C55,17858,20157,17944
2024-02-22,M106,Z7 5G,20095,19436,17868
2024-02-22,M107,Neo 7 Pro,11770,12426,12216
2024-02-22,M108,Nord CE 3 Lite,14069,15146,15578
2024-02-22,M109,Nord 3 5G,23071,22087,20227
2024-02-22,M110,G73 5G,31746,31913,27404
2024-02-22,M111,Edge 40 Neo,19786,21902,20664
2024-02-22,M112,T2 5G,24430,25336,22289
2024-02-22,M113,Y27,25649,26444,24182
2024-02-22,M114,A78,20845,21232,21562
2024-02-22,M115,Reno8 T,15829,14794,13853
2024-02-22,M116,X5 Pro,15112,13928,15075
2024-02-22,M117,M6 Pro,27803,28431,25243
2024-02-22,M118,Zero 5G 2023,11979,11950,11247
2024-02-22,M119,Spark 10,16566,14430,16436
2024-02-23,M100,Galaxy M14,26404,23854,28100
2024-02-23,M101,Galaxy A15,17474,15561,15637
2024-02-23,M102,Note 12,12042,11131,11097
2024-02-23,M103,12C,23534,24661,23552
2024-02-23,M104,Narzo 60,17380,17159,15928
2024-02-23,M105,C55,19052,17160,18831
