date,product_id,product_name,brand,storage_variant,category,price,units_sold,revenue,stock,discount
2024-01-17,M105,C55,Realme,64GB,Mobile,13494,37,499278,78,0
2024-01-17,M106,Z7 5G,iQOO,128GB,Mobile,19585,19,372115,67,10
2024-01-17,M107,Neo 7 Pro,iQOO,256GB,Mobile,9646,18,173628,80,10
2024-01-17,M108,Nord CE 3 Lite,OnePlus,128GB,Mobile,9238,4,36952,140,10
2024-01-17,M109,Nord 3 5G,OnePlus,256GB,Mobile,26883,19,510777,93,10
2024-01-17,M110,G73 5G,Motorola,128GB,Mobile,15786,23,363078,132,10
2024-01-17,M111,Edge 40 Neo,Motorola,128GB,Mobile,15458,40,618320,54,10
2024-01-17,M112,T2 5G,Vivo,128GB,Mobile,16390,9,147510,126,10
2024-01-17,M113,Y27,Vivo,64GB,Mobile,11864,3,35592,112,10
2024-01-17,M114,A78,Oppo,128GB,Mobile,19116,24,458784,34,5
2024-01-17,M115,Reno8 T,Oppo,128GB,Mobile,14306,19,271814,146,0
2024-01-17,M116,X5 Pro,Poco,256GB,Mobile,18634,12,223608,83,10
2024-01-17,M117,M6 Pro,Poco,128GB,Mobile,16579,35,580265,130,0
2024-01-17,M118,Zero 5G 2023,Infinix,128GB,Mobile,19789,18,356202,94,10
2024-01-17,M119,Spark 10,Tecno,64GB,Mobile,14621,31,453251,146,5
2024-01-18,M100,Galaxy M14,Samsung,64GB,Mobile,17703,22,389466,141,10
2024-01-18,M101,Galaxy A15,Samsung,128GB,Mobile,13084,10,130840,39,5
2024-01-18,M102,Note 12,Redmi,128GB,Mobile,15652,26,406952,122,10
2024-01-18,M103,12C,Redmi,64GB,Mobile,26848,26,698048,41,5
2024-01-18,M104,Narzo 60,Realme,128GB,Mobile,9933,8,79464,98,5
2024-01-18,M105,C55,Realme,64GB,Mobile,23656,17,402152,116,5
2024-01-18,M106,Z7 5G,iQOO,128GB,Mobile,27696,24,664704,135,5
2024-01-18,M107,Neo 7 Pro,iQOO,256GB,Mobile,12195,31,378045,59,10
2024-01-18,M108,Nord CE 3 Lite,OnePlus,128GB,Mobile,9738,36,350568,143,10
2024-01-18,M109,Nord 3 5G,OnePlus,256GB,Mobile,18673,5,93365,58,10
2024-01-18,M110,G73 5G,Motorola,128GB,Mobile,22691,27,612657,68,10
2024-01-18,M111,Edge 40 Neo,Motorola,128GB,Mobile,13823,3,41469,35,0
2024-01-18,M112,T2 5G,Vivo,128GB,Mobile,18974,7,132818,44,5
2024-01-18,M113,Y27,Vivo,64GB,Mobile,15923,25,398075,47,10
2024-01-18,M114,A78,Oppo,128GB,Mobile,23620,35,826700,115,5
2024-01-18,M115,Reno8 T,Oppo,128GB,Mobile,21359,10,213590,125,10
2024-01-18,M116,X5 Pro,Poco,256GB,Mobile,21234,32,679488,42,10
2024-01-18,M117,M6 Pro,Poco,128GB,Mobile,22204,24,532896,34,5
2024-01-18,M118,Zero 5G 2023,Infinix,128GB,Mobile,16263,16,260208,86,5
2024-01-18,M119,Spark 10,Tecno,64GB,Mobile,21884,24,525216,117,0
2024-01-19,M100,Galaxy M14,Samsung,64GB,Mobile,25056,4,100224,75,10
2024-01-19,M101,Galaxy A15,Samsung,128GB,Mobile,21893,8,175144,54,5
2024-01-19,M102,Note 12,Redmi,128GB,Mobile,24900,14,348600,114,0
2024-01-19,M103,12C,Redmi,64GB,Mobile,29567,22,650474,36,0
2024-01-19,M104,Narzo 60,Realme,128GB,Mobile,17981,37,665297,130,0
2024-01-19,M105,C55,Realme,64GB,Mobile,16724,36,602064,136,0
2024-01-19,M106,Z7 5G,iQOO,128GB,Mobile,15109,15,226635,57,10
2024-01-19,M107,Neo 7 Pro,iQOO,256GB,Mobile,20766,39,809874,130,0
2024-01-19,M108,Nord CE 3 Lite,OnePlus,128GB,Mobile,9587,10,95870,139,5
2024-01-19,M109,Nord 3 5G,OnePlus,256GB,Mobile,12833,12,153996,62,10
2024-01-19,M110,G73 5G,Motorola,128GB,Mobile,12241,2,24482,140,10
2024-01-19,M111,Edge 40 Neo,Motorola,128GB,Mobile,14318,16,229088,75,0
2024-01-19,M112,T2 5G,Vivo,128GB,Mobile,27830,12,333960,32,5
2024-01-19,M113,Y27,Vivo,64GB,Mobile,18695,27,504765,46,0
2024-01-19,M114,A78,Oppo,128GB,Mobile,27238,5,136190,125,0
2024-01-19,M115,Reno8 T,Oppo,128GB,Mobile,24324,24,583776,129,5
2024-01-19,M116,X5 Pro,Poco,256GB,Mobile,24135,29,699915,43,10
2024-01-19,M117,M6 Pro,Poco,128GB,Mobile,26509,3,79527,108,0
2024-01-19,M118,Zero 5G 2023,Infinix,128GB,Mobile,25731,2,51462,88,5
2024-01-19,M119,Spark 10,Tecno,64GB,Mobile,11393,26,296218,138,5
2024-01-20,M100,Galaxy M14,Samsung,64GB,Mobile,21571,32,690272,43,10
2024-01-20,M101,Galaxy A15,Samsung,128GB,Mobile,24534,6,147204,145,0
2024-01-20,M102,Note 12,Redmi,128GB,Mobile,18498,5,92490,48,10
2024-01-20,M103,12C,Redmi,64GB,Mobile,13428,38,510264,109,5
2024-01-20,M104,Narzo 60,Realme,128GB,Mobile,25171,25,629275,71,10
2024-01-20,M105,C55,Realme,64GB,Mobile,26617,30,798510,67,10
2024-01-20,M106,Z7 5G,iQOO,128GB,Mobile,23908,7,167356,85,10
2024-01-20,M107,Neo 7 Pro,iQOO,256GB,Mobile,12374,36,445464,113,10
2024-01-20,M108,Nord CE 3 Lite,OnePlus,128GB,Mobile,16192,15,242880,87,5
2024-01-20,M109,Nord 3 5G,OnePlus,256GB,Mobile,22381,30,671430,135,5
2024-01-20,M110,G73 5G,Motorola,128GB,Mobile,21911,7,153377,123,5
2024-01-20,M111,Edge 40 Neo,Motorola,128GB,Mobile,19228,17,326876,70,5
2024-01-20,M112,T2 5G,Vivo,128GB,Mobile,22265,31,690215,117,0
2024-01-20,M113,Y27,Vivo,64GB,Mobile,12199,6,73194,136,0
2024-01-20,M114,A78,Oppo,128GB,Mobile,12401,24,297624,42,5
2024-01-20,M115,Reno8 T,Oppo,128GB,Mobile,12836,36,462096,37,10
2024-01-20,M116,X5 Pro,Poco,256GB,Mobile,26984,8,215872,115,5
2024-01-20,M117,M6 Pro,Poco,128GB,Mobile,22287,28,624036,141,5
2024-01-20,M118,Zero 5G 2023,Infinix,128GB,Mobile,11100,20,222000,106,5
2024-01-20,M119,Spark 10,Tecno,64GB,Mobile,21522,33,710226,103,0
2024-01-21,M100,Galaxy M14,Samsung,64GB,Mobile,16971,31,526101,114,0
2024-01-21,M101,Galaxy A15,Samsung,128GB,Mobile,17348,36,624528,74,0
2024-01-21,M102,Note 12,Redmi,128GB,Mobile,22044,18,396792,127,0
2024-01-21,M103,12C,Redmi,64GB,Mobile,28812,28,806736,133,0
2024-01-21,M104,Narzo 60,Realme,128GB,Mobile,25542,36,919512,108,10
2024-01-21,M105,C55,Realme,64GB,Mobile,9774,18,175932,148,10
2024-01-21,M106,Z7 5G,iQOO,128GB,Mobile,10948,20,218960,64,0
2024-01-21,M107,Neo 7 Pro,iQOO,256GB,Mobile,20078,6,120468,30,5
2024-01-21,M108,Nord CE 3 Lite,OnePlus,128GB,Mobile,13224,26,343824,114,10
2024-01-21,M109,Nord 3 5G,OnePlus,256GB,Mobile,12280,2,24560,124,0
2024-01-21,M110,G73 5G,Motorola,128GB,Mobile,11705,14,163870,97,10
2024-01-21,M111,Edge 40 Neo,Motorola,128GB,Mobile,21210,22,466620,88,5
2024-01-21,M112,T2 5G,Vivo,128GB,Mobile,14399,21,302379,69,5
2024-01-21,M113,Y27,Vivo,64GB,Mobile,25738,4,102952,40,10
2024-01-21,M114,A78,Oppo,128GB,Mobile,15098,40,603920,126,0
2024-01-21,M115,Reno8 T,Oppo,128GB,Mobile,10467,18,188406,40,10
2024-01-21,M116,X5 Pro,Poco,256GB,Mobile,22067,32,706144,84,10
2024-01-21,M117,M6 Pro,Poco,128GB,Mobile,28397,18,511146,83,5
2024-01-21,M118,Zero 5G 2023,Infinix,128GB,Mobile,15356,23,353188,44,10
2024-01-21,M119,Spark 10,Tecno,64GB,Mobile,24087,38,915306,66,0
2024-01-22,M100,Galaxy M14,Samsung,64GB,Mobile,23350,20,467000,115,10
2024-01-22,M101,Galaxy A15,Samsung,128GB,Mobile,11488,39,448032,80,0
2024-01-22,M102,Note 12,Redmi,128GB,Mobile,11795,20,235900,56,0
2024-01-22,M103,12C,Redmi,64GB,Mobile,16921,17,287657,127,0
2024-01-22,M104,Narzo 60,Realme,128GB,Mobile,18509,1,18509,45,5
2024-01-22,M105,C55,Realme,64GB,Mobile,23668,12,284016,85,10
2024-01-22,M106,Z7 5G,iQOO,128GB,Mobile,13521,15,202815,98,5
2024-01-22,M107,Neo 7 Pro,iQOO,256GB,Mobile,23752,23,546296,136,10
2024-01-22,M108,Nord CE 3 Lite,OnePlus,128GB,Mobile,11742,3,35226,140,5
2024-01-22,M109,Nord 3 5G,OnePlus,256GB,Mobile,24294,5,121470,88,0
2024-01-22,M110,G73 5G,Motorola,128GB,Mobile,18232,37,674584,84,10
2024-01-22,M111,Edge 40 Neo,Motorola,128GB,Mobile,20926,27,565002,111,10
2024-01-22,M112,T2 5G,Vivo,128GB,Mobile,19486,2,38972,81,0
2024-01-22,M113,Y27,Vivo,64GB,Mobile,20642,40,825680,132,0
2024-01-22,M114,A78,Oppo,128GB,Mobile,22568,24,541632,147,10
2024-01-22,M115,Reno8 T,Oppo,128GB,Mobile,12242,7,85694,138,5
2024-01-22,M116,X5 Pro,Poco,256GB,Mobile,17073,26,443898,105,5
2024-01-22,M117,M6 Pro,Poco,128GB,Mobile,27169,20,543380,80,0
2024-01-22,M118,Zero 5G 2023,Infinix,128GB,Mobile,21125,11,232375,72,0
2024-01-22,M119,Spark 10,Tecno,64GB,Mobile,11251,8,90008,111,10
2024-01-23,M100,Galaxy M14,Samsung,64GB,Mobile,24647,23,566881,54,10
2024-01-23,M101,Galaxy A15,Samsung,128GB,Mobile,19353,10,193530,134,10
2024-01-23,M102,Note 12,Redmi,128GB,Mobile,17742,17,301614,48,0
2024-01-23,M103,12C,Redmi,64GB,Mobile,16464,10,164640,107,0
2024-01-23,M104,Narzo 60,Realme,128GB,Mobile,12469,32,399008,128,0
2024-01-23,M105,C55,Realme,64GB,Mobile,22681,38,861878,127,10
2024-01-23,M106,Z7 5G,iQOO,128GB,Mobile,22238,37,822806,148,10
2024-01-23,M107,Neo 7 Pro,iQOO,256GB,Mobile,18531,10,185310,70,10
2024-01-23,M108,Nord CE 3 Lite,OnePlus,128GB,Mobile,24410,29,707890,90,0
2024-01-23,M109,Nord 3 5G,OnePlus,256GB,Mobile,18925,4,75700,105,5
2024-01-23,M110,G73 5G,Motorola,128GB,Mobile,19378,20,387560,39,10
2024-01-23,M111,Edge 40 Neo,Motorola,128GB,Mobile,23873,4,95492,34,5
2024-01-23,M112,T2 5G,Vivo,128GB,Mobile,20977,6,125862,39,5
2024-01-23,M113,Y27,Vivo,64GB,Mobile,26519,30,795570,79,10
2024-01-23,M114,A78,Oppo,128GB,Mobile,26114,3,78342,131,10
2024-01-23,M115,Reno8 T,Oppo,128GB,Mobile,22262,13,289406,113,10
2024-01-23,M116,X5 Pro,Poco,256GB,Mobile,18481,33,609873,90,10
2024-01-23,M117,M6 Pro,Poco,128GB,Mobile,14943,7,104601,87,0
2024-01-23,M118,Zero 5G 2023,Infinix,128GB,Mobile,19127,33,631191,40,10
2024-01-23,M119,Spark 10,Tecno,64GB,Mobile,15654,29,453966,61,0
2024-01-24,M100,Galaxy M14,Samsung,64GB,Mobile,21958,40,878320,96,10
2024-01-24,M101,Galaxy A15,Samsung,128GB,Mobile,14440,19,274360,77,5
2024-01-24,M102,Note 12,Redmi,128GB,Mobile,21559,22,474298,129,5
2024-01-24,M103,12C,Redmi,64GB,Mobile,29591,22,651002,131,0
2024-01-24,M104,Narzo 60,Realme,128GB,Mobile,11551,36,415836,42,5
2024-01-24,M105,C55,Realme,64GB,Mobile,21532,39,839748,62,5
2024-01-24,M106,Z7 5G,iQOO,128GB,Mobile,14180,38,538840,40,5
2024-01-24,M107,Neo 7 Pro,iQOO,256GB,Mobile,13902,26,361452,69,5
2024-01-24,M108,Nord CE 3 Lite,OnePlus,128GB,Mobile,12802,6,76812,120,10
2024-01-24,M109,Nord 3 5G,OnePlus,256GB,Mobile,18129,22,398838,78,10
2024-01-24,M110,G73 5G,Motorola,128GB,Mobile,12768,34,434112,119,10
2024-01-24,M111,Edge 40 Neo,Motorola,128GB,Mobile,11755,28,329140,115,10
2024-01-24,M112,T2 5G,Vivo,128GB,Mobile,25328,24,607872,32,5
2024-01-24,M113,Y27,Vivo,64GB,Mobile,20120,22,442640,57,0
2024-01-24,M114,A78,Oppo,128GB,Mobile,25934,9,233406,58,0
2024-01-24,M115,Reno8 T,Oppo,128GB,Mobile,15077,7,105539,67,0
2024-01-24,M116,X5 Pro,Poco,256GB,Mobile,23971,34,815014,136,10
2024-01-24,M117,M6 Pro,Poco,128GB,Mobile,10112,40,404480,73,10
2024-01-24,M118,Zero 5G 2023,Infinix,128GB,Mobile,12864,10,128640,78,10
2024-01-24,M119,Spark 10,Tecno,64GB,Mobile,15316,40,612640,136,0
2024-01-25,M100,Galaxy M14,Samsung,64GB,Mobile,13881,3,41643,86,10
2024-01-25,M101,Galaxy A15,Samsung,128GB,Mobile,22289,16,356624,116,5
2024-01-25,M102,Note 12,Redmi,128GB,Mobile,22099,29,640871,66,10
2024-01-25,M103,12C,Redmi,64GB,Mobile,15900,20,318000,60,10
2024-01-25,M104,Narzo 60,Realme,128GB,Mobile,25368,37,938616,77,0
2024-01-25,M105,C55,Realme,64GB,Mobile,23215,19,441085,128,5
2024-01-25,M106,Z7 5G,iQOO,128GB,Mobile,20261,27,547047,97,10
2024-01-25,M107,Neo 7 Pro,iQOO,256GB,Mobile,15310,39,597090,132,0
2024-01-25,M108,Nord CE 3 Lite,OnePlus,128GB,Mobile,13808,31,428048,36,5
2024-01-25,M109,Nord 3 5G,OnePlus,256GB,Mobile,19946,7,139622,149,10
2024-01-25,M110,G73 5G,Motorola,128GB,Mobile,26905,6,161430,66,0
2024-01-25,M111,Edge 40 Neo,Motorola,128GB,Mobile,14490,33,478170,87,5
2024-01-25,M112,T2 5G,Vivo,128GB,Mobile,14086,15,211290,41,5
2024-01-25,M113,Y27,Vivo,64GB,Mobile,23542,2,47084,149,5
2024-01-25,M114,A78,Oppo,128GB,Mobile,23595,33,778635,80,0
2024-01-25,M115,Reno8 T,Oppo,128GB,Mobile,22253,6,133518,79,0
2024-01-25,M116,X5 Pro,Poco,256GB,Mobile,22285,21,467985,33,0
2024-01-25,M117,M6 Pro,Poco,128GB,Mobile,11921,22,262262,113,10
2024-01-25,M118,Zero 5G 2023,Infinix,128GB,Mobile,14785,19,280915,34,0
2024-01-25,M119,Spark 10,Tecno,64GB,Mobile,22932,9,206388,136,10
2024-01-26,M100,Galaxy M14,Samsung,64GB,Mobile,24102,1,24102,108,5
2024-01-26,M101,Galaxy A15,Samsung,128GB,Mobile,12596,14,176344,62,0
2024-01-26,M102,Note 12,Redmi,128GB,Mobile,13409,39,522951,150,10
2024-01-26,M103,12C,Redmi,64GB,Mobile,25929,19,492651,44,5
2024-01-26,M104,Narzo 60,Realme,128GB,Mobile,16896,4,67584,45,5
2024-01-26,M105,C55,Realme,64GB,Mobile,16922,40,676880,111,5
2024-01-26,M106,Z7 5G,iQOO,128GB,Mobile,24978,32,799296,44,0
2024-01-26,M107,Neo 7 Pro,iQOO,256GB,Mobile,26597,16,425552,32,10
2024-01-26,M108,Nord CE 3 Lite,OnePlus,128GB,Mobile,13968,1,13968,84,5
2024-01-26,M109,Nord 3 5G,OnePlus,256GB,Mobile,21561,27,582147,103,0
2024-01-26,M110,G73 5G,Motorola,128GB,Mobile,14523,6,87138,115,10
2024-01-26,M111,Edge 40 Neo,Motorola,128GB,Mobile,25795,34,877030,38,5
2024-01-26,M112,T2 5G,Vivo,128GB,Mobile,25045,33,826485,130,10
2024-01-26,M113,Y27,Vivo,64GB,Mobile,28158,31,872898,79,0
2024-01-26,M114,A78,Oppo,128GB,Mobile,10283,24,246792,79,10
2024-01-26,M115,Reno8 T,Oppo,128GB,Mobile,16479,23,379017,32,10
2024-01-26,M116,X5 Pro,Poco,256GB,Mobile,11602,7,81214,60,5
2024-01-26,M117,M6 Pro,Poco,128GB,Mobile,26160,22,575520,126,10
2024-01-26,M118,Zero 5G 2023,Infinix,128GB,Mobile,14371,35,502985,75,0
2024-01-26,M119,Spark 10,Tecno,64GB,Mobile,18983,30,569490,52,10
2024-01-27,M100,Galaxy M14,Samsung,64GB,Mobile,23112,9,208008,53,10
2024-01-27,M101,Galaxy A15,Samsung,128GB,Mobile,10860,30,325800,129,10
2024-01-27,M102,Note 12,Redmi,128GB,Mobile,10650,3,31950,55,5
2024-01-27,M103,12C,Redmi,64GB,Mobile,16536,20,330720,70,0
2024-01-27,M104,Narzo 60,Realme,128GB,Mobile,25543,35,894005,134,5
2024-01-27,M105,C55,Realme,64GB,Mobile,24236,13,315068,34,5
2024-01-27,M106,Z7 5G,iQOO,128GB,Mobile,18406,4,73624,140,5
2024-01-27,M107,Neo 7 Pro,iQOO,256GB,Mobile,19832,24,475968,45,5
2024-01-27,M108,Nord CE 3 Lite,OnePlus,128GB,Mobile,23102,29,669958,125,5
2024-01-27,M109,Nord 3 5G,OnePlus,256GB,Mobile,21535,32,689120,53,5
2024-01-27,M110,G73 5G,Motorola,128GB,Mobile,24986,34,849524,148,5
2024-01-27,M111,Edge 40 Neo,Motorola,128GB,Mobile,18739,28,524692,123,0
2024-01-27,M112,T2 5G,Vivo,128GB,Mobile,11956,12,143472,107,5
2024-01-27,M113,Y27,Vivo,64GB,Mobile,26480,7,185360,71,5
2024-01-27,M114,A78,Oppo,128GB,Mobile,11991,19,227829,114,5
2024-01-27,M115,Reno8 T,Oppo,128GB,Mobile,19040,28,533120,107,5
2024-01-27,M116,X5 Pro,Poco,256GB,Mobile,13914,23,320022,86,10
2024-01-27,M117,M6 Pro,Poco,128GB,Mobile,24651,23,566973,123,0
2024-01-27,M118,Zero 5G 2023,Infinix,128GB,Mobile,23039,4,92156,111,5
2024-01-27,M119,Spark 10,Tecno,64GB,Mobile,11212,26,291512,111,10
2024-01-28,M100,Galaxy M14,Samsung,64GB,Mobile,19713,11,216843,132,10
2024-01-28,M101,Galaxy A15,Samsung,128GB,Mobile,11020,39,429780,138,0
2024-01-28,M102,Note 12,Redmi,128GB,Mobile,24358,5,121790,46,0
2024-01-28,M103,12C,Redmi,64GB,Mobile,15959,24,383016,76,10
2024-01-28,M104,Narzo 60,Realme,128GB,Mobile,20290,10,202900,34,10
2024-01-28,M105,C55,Realme,64GB,Mobile,23505,29,681645,77,5
2024-01-28,M106,Z7 5G,iQOO,128GB,Mobile,11267,34,383078,47,10
2024-01-28,M107,Neo 7 Pro,iQOO,256GB,Mobile,20922,18,376596,70,5
2024-01-28,M108,Nord CE 3 Lite,OnePlus,128GB,Mobile,18179,12,218148,33,0
2024-01-28,M109,Nord 3 5G,OnePlus,256GB,Mobile,23716,36,853776,79,10
2024-01-28,M110,G73 5G,Motorola,128GB,Mobile,13165,17,223805,129,5
2024-01-28,M111,Edge 40 Neo,Motorola,128GB,Mobile,24623,19,467837,108,0
2024-01-28,M112,T2 5G,Vivo,128GB,Mobile,26095,9,234855,45,0
2024-01-28,M113,Y27,Vivo,64GB,Mobile,11804,29,342316,52,5
2024-01-28,M114,A78,Oppo,128GB,Mobile,11588,21,243348,138,10
2024-01-28,M115,Reno8 T,Oppo,128GB,Mobile,19245,36,692820,38,10
2024-01-28,M116,X5 Pro,Poco,256GB,Mobile,26376,20,527520,144,5
2024-01-28,M117,M6 Pro,Poco,128GB,Mobile,13644,12,163728,120,10
2024-01-28,M118,Zero 5G 2023,Infinix,128GB,Mobile,19660,8,157280,58,10
2024-01-28,M119,Spark 10,Tecno,64GB,Mobile,16585,32,530720,60,0
2024-01-29,M100,Galaxy M14,Samsung,64GB,Mobile,10317,37,381729,100,5
2024-01-29,M101,Galaxy A15,Samsung,128GB,Mobile,20983,36,755388,132,5
2024-01-29,M102,Note 12,Redmi,128GB,Mobile,12826,6,76956,143,10
2024-01-29,M103,12C,Redmi,64GB,Mobile,11546,31,357926,80,5
2024-01-29,M104,Narzo 60,Realme,128GB,Mobile,25863,27,698301,128,5
2024-01-29,M105,C55,Realme,64GB,Mobile,28838,21,605598,46,0
2024-01-29,M106,Z7 5G,iQOO,128GB,Mobile,11808,34,401472,89,5
2024-01-29,M107,Neo 7 Pro,iQOO,256GB,Mobile,21289,36,766404,142,0
2024-01-29,M108,Nord CE 3 Lite,OnePlus,128GB,Mobile,29260,9,263340,128,0
2024-01-29,M109,Nord 3 5G,OnePlus,256GB,Mobile,21758,4,87032,146,10
2024-01-29,M110,G73 5G,Motorola,128GB,Mobile,12661,20,253220,49,10
2024-01-29,M111,Edge 40 Neo,Motorola,128GB,Mobile,15395,15,230925,71,0
2024-01-29,M112,T2 5G,Vivo,128GB,Mobile,19204,19,364876,144,10
2024-01-29,M113,Y27,Vivo,64GB,Mobile,11954,36,430344,55,5
2024-01-29,M114,A78,Oppo,128GB,Mobile,18993,20,379860,110,0
2024-01-29,M115,Reno8 T,Oppo,128GB,Mobile,27481,11,302291,94,0
2024-01-29,M116,X5 Pro,Poco,256GB,Mobile,26452,11,290972,49,10
2024-01-29,M117,M6 Pro,Poco,128GB,Mobile,28337,37,1048469,137,5
2024-01-29,M118,Zero 5G 2023,Infinix,128GB,Mobile,11349,3,34047,40,0
2024-01-29,M119,Spark 10,Tecno,64GB,Mobile,27454,14,384356,113,5
2024-01-30,M100,Galaxy M14,Samsung,64GB,Mobile,27309,2,54618,109,5
2024-01-30,M101,Galaxy A15,Samsung,128GB,Mobile,23687,19,450053,99,10
2024-01-30,M102,Note 12,Redmi,128GB,Mobile,18904,26,491504,61,5
2024-01-30,M103,12C,Redmi,64GB,Mobile,18758,4,75032,39,5
2024-01-30,M104,Narzo 60,Realme,128GB,Mobile,14420,31,447020,83,5
2024-01-30,M105,C55,Realme,64GB,Mobile,25218,39,983502,73,0
2024-01-30,M106,Z7 5G,iQOO,128GB,Mobile,13971,21,293391,140,5
2024-01-30,M107,Neo 7 Pro,iQOO,256GB,Mobile,20251,24,486024,46,5
2024-01-30,M108,Nord CE 3 Lite,OnePlus,128GB,Mobile,24186,21,507906,43,10
2024-01-30,M109,Nord 3 5G,OnePlus,256GB,Mobile,17024,18,306432,45,5
2024-01-30,M110,G73 5G,Motorola,128GB,Mobile,24732,7,173124,48,0
2024-01-30,M111,Edge 40 Neo,Motorola,128GB,Mobile,11075,40,443000,79,5
2024-01-30,M112,T2 5G,Vivo,128GB,Mobile,23701,11,260711,140,0
2024-01-30,M113,Y27,Vivo,64GB,Mobile,18656,21,391776,122,10
2024-01-30,M114,A78,Oppo,128GB,Mobile,16220,33,535260,93,0
2024-01-30,M115,Reno8 T,Oppo,128GB,Mobile,24031,20,480620,142,5
2024-01-30,M116,X5 Pro,Poco,256GB,Mobile,26297,26,683722,41,0
2024-01-30,M117,M6 Pro,Poco,128GB,Mobile,25233,14,353262,60,5
2024-01-30,M118,Zero 5G 2023,Infinix,128GB,Mobile,27659,4,110636,36,5
2024-01-30,M119,Spark 10,Tecno,64GB,Mobile,18258,31,565998,106,5
2024-01-31,M100,Galaxy M14,Samsung,64GB,Mobile,17426,28,487928,31,10
2024-01-31,M101,Galaxy A15,Samsung,128GB,Mobile,12845,17,218365,47,5
2024-01-31,M102,Note 12,Redmi,128GB,Mobile,20885,3,62655,76,5
2024-01-31,M103,12C,Redmi,64GB,Mobile,23126,36,832536,102,0
2024-01-31,M104,Narzo 60,Realme,128GB,Mobile,15559,19,295621,100,5
2024-01-31,M105,C55,Realme,64GB,Mobile,11788,29,341852,94,5
2024-01-31,M106,Z7 5G,iQOO,128GB,Mobile,26616,40,1064640,135,5
2024-01-31,M107,Neo 7 Pro,iQOO,256GB,Mobile,13893,26,361218,42,0
2024-01-31,M108,Nord CE 3 Lite,OnePlus,128GB,Mobile,21116,24,506784,101,5
2024-01-31,M109,Nord 3 5G,OnePlus,256GB,Mobile,14727,33,485991,107,0
2024-01-31,M110,G73 5G,Motorola,128GB,Mobile,20836,3,62508,35,10
2024-01-31,M111,Edge 40 Neo,Motorola,128GB,Mobile,11275,22,248050,121,0
2024-01-31,M112,T2 5G,Vivo,128GB,Mobile,22970,10,229700,88,10
2024-01-31,M113,Y27,Vivo,64GB,Mobile,26878,21,564438,47,10
2024-01-31,M114,A78,Oppo,128GB,Mobile,20437,40,817480,80,0
2024-01-31,M115,Reno8 T,Oppo,128GB,Mobile,17824,33,588192,73,10
2024-01-31,M116,X5 Pro,Poco,256GB,Mobile,24031,37,889147,92,10
2024-01-31,M117,M6 Pro,Poco,128GB,Mobile,18831,2,37662,134,5
2024-01-31,M118,Zero 5G 2023,Infinix,128GB,Mobile,20966,8,167728,116,5
2024-01-31,M119,Spark 10,Tecno,64GB,Mobile,21284,2,42568,69,10
2024-02-01,M100,Galaxy M14,Samsung,64GB,Mobile,28081,38,1067078,63,5
2024-02-01,M101,Galaxy A15,Samsung,128GB,Mobile,28927,4,115708,122,0
2024-02-01,M102,Note 12,Redmi,128GB,Mobile,27664,34,940576,51,5
2024-02-01,M103,12C,Redmi,64GB,Mobile,22458,16,359328,135,0
2024-02-01,M104,Narzo 60,Realme,128GB,Mobile,9930,8,79440,119,10
2024-02-01,M105,C55,Realme,64GB,Mobile,16251,21,341271,86,0
2024-02-01,M106,Z7 5G,iQOO,128GB,Mobile,23722,14,332108,82,0
2024-02-01,M107,Neo 7 Pro,iQOO,256GB,Mobile,21102,40,844080,129,10
2024-02-01,M108,Nord CE 3 Lite,OnePlus,128GB,Mobile,22907,4,91628,123,10
2024-02-01,M109,Nord 3 5G,OnePlus,256GB,Mobile,13071,36,470556,56,10
2024-02-01,M110,G73 5G,Motorola,128GB,Mobile,18585,34,631890,91,10
2024-02-01,M111,Edge 40 Neo,Motorola,128GB,Mobile,21229,30,636870,52,5
2024-02-01,M112,T2 5G,Vivo,128GB,Mobile,26095,23,600185,99,5
2024-02-01,M113,Y27,Vivo,64GB,Mobile,16795,13,218335,91,10
2024-02-01,M114,A78,Oppo,128GB,Mobile,17173,20,343460,101,5
2024-02-01,M115,Reno8 T,Oppo,128GB,Mobile,16499,19,313481,128,5
2024-02-01,M116,X5 Pro,Poco,256GB,Mobile,15112,32,483584,120,10
2024-02-01,M117,M6 Pro,Poco,128GB,Mobile,19368,36,697248,74,5
2024-02-01,M118,Zero 5G 2023,Infinix,128GB,Mobile,18012,37,666444,45,5
2024-02-01,M119,Spark 10,Tecno,64GB,Mobile,26409,26,686634,144,5
2024-02-02,M100,Galaxy M14,Samsung,64GB,Mobile,21309,3,63927,67,0
2024-02-02,M101,Galaxy A15,Samsung,128GB,Mobile,17482,23,402086,40,10
2024-02-02,M102,Note 12,Redmi,128GB,Mobile,22045,31,683395,62,10
2024-02-02,M103,12C,Redmi,64GB,Mobile,17011,35,595385,135,0
2024-02-02,M104,Narzo 60,Realme,128GB,Mobile,16995,18,305910,119,10
2024-02-02,M105,C55,Realme,64GB,Mobile,14498,38,550924,108,0
2024-02-02,M106,Z7 5G,iQOO,128GB,Mobile,17840,34,606560,36,0
2024-02-02,M107,Neo 7 Pro,iQOO,256GB,Mobile,15654,4,62616,59,10
2024-02-02,M108,Nord CE 3 Lite,OnePlus,128GB,Mobile,12618,31,391158,72,5
2024-02-02,M109,Nord 3 5G,OnePlus,256GB,Mobile,11964,9,107676,128,10
